Gymnasium Johanneum Ostbevern,Stundenplan 2020/21,,,,,,,Untis 2021
Di-8,,,,L6A,Bm,3.03,L6B,Wan,3.23,F6A,Gh,3.22,F6B,Vs,7.07,,,,,
Di-9,,,,L6A,Bm,3.03,L6B,Wan,3.23,F6A,Gh,3.22,F6B,Vs,7.07,,,,,
Mi-1,,,,,,,,,KU,Mus,7.11,,,,,,,,,
Mi-2,,,,,,,,,KU,Mus,7.11,,,,,,,,,
Mi-3,,,,,,,,BI,,Sad,8.1,,,,,,,,,
Mi-4,,,,,,,,BI,,Sad,8.1,,,,,,,,,
Mi-5,,,,,,,,M,,San,3.11,,,,,,,,,
Mi-6,,,,,,,,,,,,,,,,,,,,
Mi-7,Förde,X,LZ 2a,Gi,3.03,LZ 2,Bä,3.11,LZ of,Rak,3.22,LZ of,Schr,6.02,Mathe,San,2.02,E plu,Na,3.14
,E plu,Bau,3.15,TT 2,Ra,H3,CH,Pi,8.05,kuP2,Mus,7.09,,,,,,,,
Mi-8,,,,,,,,D,,Wi,3.11,,,,,,,,,
Mi-9,,,,,,,,D,,Wi,3.11,,,,,,,,,
Do-1,,,,,,,,,E5,Web,3.11,,,,,,,,,
Do-2,,,,,,,,,E5,Web,3.11,,,,,,,,,
Do-3,,,,L6A,Bm,3.03,L6B,Wan,3.23,F6A,Gh,3.22,F6B,Vs,7.07,,,,,
Do-4,,,,L6A,Bm,3.03,L6B,Wan,3.23,F6A,Gh,3.22,F6B,Vs,7.07,,,,,
Do-5,,,,,,,,,GeBil,Web,3.11,,,,,,,,,
Do-6,,,,,,,,,,,,,,,,,,,,
Do-7,,,,spJA,Sr,H1,spJB,Stü,H2,LZMA,Brb,3.03,LZMB,Wi,3.11,,,,,
Do-8,,,,,,,ER,Schr,1.03,KR,Na,3.11,,,,,,,,
Do-9,,,,,,,ER,Schr,1.03,KR,Na,3.11,,,,,,,,
Fr-1,,,,,,,,M,,San,3.11,,,,,,,,,
Fr-2,,,,,,,,M,,San,3.11,,,,,,,,,
Fr-3,,,,,,,,,CH,Pi,8.04,,,,,,,,,
Fr-4,,,,,,,,,CH,Pi,8.04,,,,,,,,,
Fr-5,,,,LZJA,Bm,3.03,LZJB,Gh,3.11,spMB,Bk,H3,spMA,Sad,H1,,,,,
Fr-6,,,,spJA,Sr,H1,spJB,Stü,H2,LZMA,Brb,3.03,LZMB,Wi,3.11,,,,,
Fr-7,,,,,,,,,,,,,,,,,,,,
Fr-8,,,,,,,,,,,,,,,,,,,,
Fr-9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Stundenplan21_22neu,,,,,,,,,,,,
Gymnasium Johanneum Ostbevern,,Stundenplan 2020/21,,,,,,,,,,,,,,,,Untis 2021,,
"D-48346, Loburg 15",,,,,,,,,,,,,,,,,,16.8.2021 14:51,,
,,,,,,,,,8c So/Kru,,,,,,,,,,,
Mo-1,,,,,,,,,KU,Bg,7.11,,,,,,,,,
Mo-2,,,,,,,,,KU,Bg,7.11,,,,,,,,,
Mo-3,,,,,,,,D,,Kru,3.22,,,,,,,,,
Mo-4,,,,,,,,D,,Kru,3.22,,,,,,,,,
Mo-5,,,,LZJA,Bm,3.03,LZJB,Gh,3.11,spMB,Bk,H2,spMA,Sad,H1,,,,,
Mo-6,,,,,,,,M,,So,3.22,,,,,,,,,
Mo-7,,,,,,,,,,,,,,,,,,,,
Mo-8,,,,,,,,,,,,,,,,,,,,
Mo-9,,,,,,,,,,,,,,,,,,,,
Di-1,,,,phMA,Ah,8.07,phMB,Me,8.09,spJA,Sr,H1,spJB,Stü,H2,,,,,
Di-2,,,,phMA,Ah,8.07,phMB,Me,8.09,spJA,Sr,H1,spJB,Stü,H2,,,,,
Di-3,,,,spMA,Sad,H1,spMB,Bk,H2,phJA,So,8.09,phJB,Fw,8.07,,,,,
Di-4,,,,spMA,Sad,H1,spMB,Bk,H2,phJA,So,8.09,phJB,Fw,8.07,,,,,
Di-5,,,,,,,,,EK,Wer,3.22,,,,,,,,,
Di-6,,,,,,,,,,,,,,,,,,,,
Di-7,Förde,X,LZ 1,Fm,3.03,LZ 1,Na,3.11,LZoff,Ker,3.22,Mathe,Ra,6.02,Deuts,Frö,3.13,Fplus,Bau,3.14
,Lplus,Bi,3.15,Progr,Ah,6.03,Schül,Her,SInf,Schul,Jun,3.27,,,,,,,,
Di-8,,,,L6A,Bm,3.03,L6B,Wan,3.23,F6A,Gh,3.22,F6B,Vs,7.07,,,,,
Di-9,,,,L6A,Bm,3.03,L6B,Wan,3.23,F6A,Gh,3.22,F6B,Vs,7.07,,,,,
Mi-1,,,,,,,,M,,So,3.22,,,,,,,,,
Mi-2,,,,,,,,M,,So,3.22,,,,,,,,,
Mi-3,,,,,,,,D,,Kru,3.22,,,,,,,,,
Mi-4,,,,,,,,,EK,Wer,3.22,,,,,,,,,
Mi-5,,,,,,,,,CH,Kna,8.04,,,,,,,,,
Mi-6,,,,,,,,,,,,,,,,,,,,
Mi-7,Förde,X,LZ 2a,Gi,3.03,LZ 2,Bä,3.11,LZ of,Rak,3.22,LZ of,Schr,6.02,Mathe,San,2.02,E plu,Na,3.14
,E plu,Bau,3.15,TT 2,Ra,H3,kuP2,Mus,7.09,chemi,Su,8.04,,,,,,,,
Mi-8,,,,,,,,,E5,Brb,3.22,,,,,,,,,
Mi-9,,,,,,,,,E5,Brb,3.22,,,,,,,,,
Do-1,,,,,,,,,E5,Brb,3.22,,,,,,,,,
Do-2,,,,,,,,,E5,Brb,3.22,,,,,,,,,
Do-3,,,,L6A,Bm,3.03,L6B,Wan,3.23,F6A,Gh,3.22,F6B,Vs,7.07,,,,,
Do-4,,,,L6A,Bm,3.03,L6B,Wan,3.23,F6A,Gh,3.22,F6B,Vs,7.07,,,,,
Do-5,,,,,,,,,CH,Kna,8.04,,,,,,,,,
Do-6,,,,,,,,,,,,,,,,,,,,
Do-7,,,,spJA,Sr,H1,spJB,Stü,H2,LZMA,Brb,3.03,LZMB,Wi,3.11,,,,,
Do-8,,,,,,,KR,San,3.22,ER,Schr,1.03,,,,,,,,
Do-9,,,,,,,KR,San,3.22,ER,Schr,1.03,,,,,,,,
Fr-1,,,,,,,,,GE,Gh,3.22,,,,,,,,,
Fr-2,,,,,,,,,GE,Gh,3.22,,,,,,,,,
Fr-3,,,,,,,,BI,,Al,8.1,,,,,,,,,
Fr-4,,,,,,,,BI,,Al,8.1,,,,,,,,,
Fr-5,,,,LZJA,Bm,3.03,LZJB,Gh,3.11,spMB,Bk,H3,spMA,Sad,H1,,,,,
Fr-6,,,,spJA,Sr,H1,spJB,Stü,H2,LZMA,Brb,3.03,LZMB,Wi,3.11,,,,,
Fr-7,,,,,,,,,,,,,,,,,,,,
Fr-8,,,,,,,,,,,,,,,,,,,,
Fr-9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Stundenplan21_22neu,,,,,,,,,,,,
Gymnasium Johanneum Ostbevern,,Stundenplan 2020/21,,,,,,,,,,,,,,,,Untis 2021,,
"D-48346, Loburg 15",,,,,,,,,,,,,,,,,,16.8.2021 14:51,,
,,,,,,,,,9a / Sp/De,,,,,,,,,,,
Mo-1,,,,,,,phJA,So,8.09,spMA,Pf,H3,,,,,,,,
Mo-2,,,,,,,phJA,So,8.09,spMA,Pf,H3,,,,,,,,
Mo-3,,,,,,,,,D,Wi,6.02,,,,,,,,,
Mo-4,,,,,,,,,D,Wi,6.02,,,,,,,,,
Mo-5,,,,,,,KR,Nae,6.02,ER,Fm,8.1,,,,,,,,
Mo-6,,,,,,,KR,Nae,6.02,ER,Fm,3.16,,,,,,,,
Mo-7,,,,,,,,,,,,,,,,,,,,
Mo-8,,,,,,,,,,,,,,,,,,,,
Mo-9,,,,,,,,,,,,,,,,,,,,
Di-1,,,,,,,,,EK,Al,6.02,,,,,,,,,
Di-2,,,,,,,,,EK,Al,6.02,,,,,,,,,
Di-3,,,,,,,,,E5,Sp,6.02,,,,,,,,,
Di-4,,,,,,,,,E5,Sp,6.02,,,,,,,,,
Di-5,,,,,,,,,M,Me,6.02,,,,,,,,,
Di-6,,,,,,,,,,,,,,,,,,,,
Di-7,Förde,X,LZ 1,Fm,3.03,LZ 1,Na,3.11,LZoff,Ker,3.22,Mathe,Ra,6.02,Deuts,Frö,3.13,Fplus,Bau,3.14
,Lplus,Bi,3.15,Progr,Ah,6.03,Schül,Her,SInf,Schul,Jun,3.27,,,,,,,,
Di-8,,,,,,,,,GE,De,6.02,,,,,,,,,
Di-9,,,,,,,,,BI,Sad,8.04,,,,,,,,,
Mi-1,,,,,,,,,BI,Sad,8.09,,,,,,,,,
Mi-2,,,L6A,Bi,6.02,L6B,KsK,3.06,F6C,Gh,3.14,F6A,Dre,3.15,F6B,Bau,3.13,,,
Mi-3,,,,,,,,,M,Me,6.02,,,,,,,,,
Mi-4,,,,,,,,,M,Me,6.02,,,,,,,,,
Mi-5,,,,,,,,,E5,Sp,6.02,,,,,,,,,
Mi-6,,,,,,,,,,,,,,,,,,,,
Mi-7,Förde,X,LZ 2a,Gi,3.03,LZ 2,Bä,3.11,LZ of,Rak,3.22,LZ of,Schr,6.02,Mathe,San,2.02,E plu,Na,3.14
,E plu,Bau,3.15,S8,Jun,1.03,F8,Dre,3.13,TT 2,Ra,H3,,,,,,,,
Mi-8,,,,,,,,,PK,De,6.02,,,,,,,,,
Mi-9,,,,,,,,,GE,De,7.07,,,,,,,,,
Do-1,,,,,,,,,D,Wi,6.02,,,,,,,,,
Do-2,,,,,,,,,PK,De,6.02,,,,,,,,,
Do-3,,Krea,Hm,6.03,Inf,Sli,6.04,NAT,Tp,8.05,S8,Jun,3.14,F8,Dre,3.13,Nat2,Kna,8.02,
Do-4,,Krea,Hm,6.03,Inf,Sli,6.04,NAT,Tp,8.05,S8,Jun,3.14,F8,Dre,3.13,Nat2,Kna,8.02,
Do-5,Förde,X,LZ 3,Kru,6.02,LZ 3,Wi,3.13,LZ of,Gi,3.14,LZ of,Vs,3.15,Mathe,Frö,3.04,Aulat,Sr,Aula
,Handl,Su,3.26,Lernc,Me,Beratu,,,,,,,,,,,,,,
Do-6,,,,,,,,,,,,,,,,,,,,
Do-7,Förde,X,LZ 4,Gi,6.02,LZ 4,Frö,3.13,Mplus,San,3.14,Lplus,Bm,3.07,Fplus,Bau,1.03,Entsp,Bg,Schlo
,Schac,Sche,3.15,Lernc,Eng,Beratu,,,,,,,,,,,,,,
Do-8,,,,,,,,,MU,Sp,MuRa,,,,,,,,,
Do-9,,,,,,,,,MU,Sp,MuRa,,,,,,,,,
Fr-1,,,,,,,phMA,Fi,8.07,spJA,Wan,H2,,,,,,,,
Fr-2,,,,,,,phMA,Fi,8.07,spJA,Wan,H2,,,,,,,,
Fr-3,,,L6A,Bi,6.02,L6B,KsK,2.04,F6C,Gh,3.14,F6A,Dre,3.15,F6B,Bau,3.13,,,
Fr-4,,,L6A,Bi,6.02,L6B,KsK,2.04,F6C,Gh,3.14,F6A,Dre,3.15,F6B,Bau,3.13,,,
Fr-5,,,,,,,,,CH,Pi,8.02,,,,,,,,,
Fr-6,,,,,,,,,CH,Pi,8.04,,,,,,,,,
Fr-7,,,,,,,,,,,,,,,,,,,,
Fr-8,,,,,,,,,,,,,,,,,,,,
Fr-9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Stundenplan21_22neu,,,,,,,,,,,
Gymnasium Johanneum Ostbevern,,Stundenplan 2020/21,,,,,,,,,,,,,,,,Untis 2021,,
"D-48346, Loburg 15",,,,,,,,,,,,,,,,,,16.8.2021 14:51,,
,,,,,,,,,9b / EngSu,,,,,,,,,,,
Mo-1,,,,,,,,,PK,Sth,3.13,,,,,,,,,
Mo-2,,,,,,,,,PK,Sth,3.13,,,,,,,,,
Mo-3,,,,,,,,,M,San,3.13,,,,,,,,,
Mo-4,,,,,,,,,M,San,3.13,,,,,,,,,
Mo-5,,,,,,,ER,Fm,8.1,KRbil,Na,3.13,,,,,,,,
Mo-6,,,,,,,ER,Fm,3.16,KRbil,Na,3.13,,,,,,,,
Mo-7,,,,,,,,,,,,,,,,,,,,
Mo-8,,,,,,,,,,,,,,,,,,,,
Mo-9,,,,,,,,,,,,,,,,,,,,
Di-1,,,,,,,,,E5,Eng,3.13,,,,,,,,,
Di-2,,,,,,,,,E5,Eng,3.13,,,,,,,,,
Di-3,,,,,,,,,MU,Hm,MuRa,,,,,,,,,
Di-4,,,,,,,,,MU,Hm,MuRa,,,,,,,,,
Di-5,,,,,,,,,M,San,3.13,,,,,,,,,
Di-6,,,,,,,,,,,,,,,,,,,,
Di-7,Förde,X,LZ 1,Fm,3.03,LZ 1,Na,3.11,LZoff,Ker,3.22,Mathe,Ra,6.02,Deuts,Frö,3.13,Fplus,Bau,3.14
,Lplus,Bi,3.15,Progr,Ah,6.03,Schül,Her,SInf,Schul,Jun,3.27,,,,,,,,
Di-8,,,,,,,,,BI,Sad,8.04,,,,,,,,,
Di-9,,,,,,,,,GeBil,Bc,3.13,,,,,,,,,
Mi-1,,,,,,,,,E5,Eng,3.13,,,,,,,,,
Mi-2,,,L6A,Bi,6.02,L6B,KsK,3.06,F6C,Gh,3.14,F6A,Dre,3.15,F6B,Bau,3.13,,,
Mi-3,,,,,,,phJB,Fw,8.09,spMB,Blö,H3,,,,,,,,
Mi-4,,,,,,,phJB,Fw,8.09,spMB,Blö,H3,,,,,,,,
Mi-5,,,,,,,,,GeBil,Bc,3.13,,,,,,,,,
Mi-6,,,,,,,,,,,,,,,,,,,,
Mi-7,Förde,X,LZ 2a,Gi,3.03,LZ 2,Bä,3.11,LZ of,Rak,3.22,LZ of,Schr,6.02,Mathe,San,2.02,E plu,Na,3.14
,E plu,Bau,3.15,S8,Jun,1.03,F8,Dre,3.13,TT 2,Ra,H3,,,,,,,,
Mi-8,,,,,,,,,CH,Su,8.02,,,,,,,,,
Mi-9,,,,,,,,,CH,Su,8.02,,,,,,,,,
Do-1,,,,,,,,,D,St,3.13,,,,,,,,,
Do-2,,,,,,,,,D,St,3.13,,,,,,,,,
Do-3,,Krea,Hm,6.03,Inf,Sli,6.04,NAT,Tp,8.05,S8,Jun,3.14,F8,Dre,3.13,Nat2,Kna,8.02,
Do-4,,Krea,Hm,6.03,Inf,Sli,6.04,NAT,Tp,8.05,S8,Jun,3.14,F8,Dre,3.13,Nat2,Kna,8.02,
Do-5,Förde,X,LZ 3,Kru,6.02,LZ 3,Wi,3.13,LZ of,Gi,3.14,LZ of,Vs,3.15,Mathe,Frö,3.04,Aulat,Sr,Aula
,Handl,Su,3.26,Lernc,Me,Beratu,,,,,,,,,,,,,,
Do-6,,,,,,,,,,,,,,,,,,,,
Do-7,Förde,X,LZ 4,Gi,6.02,LZ 4,Frö,3.13,Mplus,San,3.14,Lplus,Bm,3.07,Fplus,Bau,1.03,Entsp,Bg,Schlo
,Schac,Sche,3.15,Lernc,Eng,Beratu,,,,,,,,,,,,,,
Do-8,,,,,,,phMB,Fi,8.07,spJB,Ra,H3,,,,,,,,
Do-9,,,,,,,phMB,Fi,8.07,spJB,Ra,H3,,,,,,,,
Fr-1,,,,,,,,,EKbil,Ho,3.13,,,,,,,,,
Fr-2,,,,,,,,,EKbil,Ho,3.13,,,,,,,,,
Fr-3,,,L6A,Bi,6.02,L6B,KsK,2.04,F6C,Gh,3.14,F6A,Dre,3.15,F6B,Bau,3.13,,,
Fr-4,,,L6A,Bi,6.02,L6B,KsK,2.04,F6C,Gh,3.14,F6A,Dre,3.15,F6B,Bau,3.13,,,
Fr-5,,,,,,,,,D,St,3.13,,,,,,,,,
Fr-6,,,,,,,,,BI,Sad,8.1,,,,,,,,,
Fr-7,,,,,,,,,,,,,,,,,,,,
Fr-8,,,,,,,,,,,,,,,,,,,,
Fr-9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Stundenplan21_22neu,,,,,,,,,,,
Gymnasium Johanneum Ostbevern,,Stundenplan 2020/21,,,,,,,,,,,,,,,,Untis 2021,,
"D-48346, Loburg 15",,,,,,,,,,,,,,,,,,16.8.2021 14:51,,
,,,,,,,,9c / Wei/Sche,,,,,,,,,,,,
Mo-1,,,,,,,phJA,So,8.09,spMA,Pf,H3,,,,,,,,
Mo-2,,,,,,,phJA,So,8.09,spMA,Pf,H3,,,,,,,,
Mo-3,,,,,,,,,D,Schr,3.14,,,,,,,,,
Mo-4,,,,,,,,,D,Schr,3.14,,,,,,,,,
Mo-5,,,,,,,ER,Fm,8.1,KR,Flo,3.14,,,,,,,,
Mo-6,,,,,,,ER,Fm,3.16,KR,Flo,3.14,,,,,,,,
Mo-7,,,,,,,,,,,,,,,,,,,,
Mo-8,,,,,,,,,,,,,,,,,,,,
Mo-9,,,,,,,,,,,,,,,,,,,,
Di-1,,,,,,,,,CH,Nae,8.02,,,,,,,,,
Di-2,,,,,,,,,CH,Nae,8.02,,,,,,,,,
Di-3,,,,,,,,,M,Ah,3.14,,,,,,,,,
Di-4,,,,,,,,,M,Ah,3.14,,,,,,,,,
Di-5,,,,,,,,,PK,Wei,3.14,,,,,,,,,
Di-6,,,,,,,,,,,,,,,,,,,,
Di-7,Förde,X,LZ 1,Fm,3.03,LZ 1,Na,3.11,LZoff,Ker,3.22,Mathe,Ra,6.02,Deuts,Frö,3.13,Fplus,Bau,3.14
,Lplus,Bi,3.15,Progr,Ah,6.03,Schül,Her,SInf,Schul,Jun,3.27,,,,,,,,
Di-8,,,,,,,,,EK,Wer,3.14,,,,,,,,,
Di-9,,,,,,,,,EK,Wer,3.14,,,,,,,,,
Mi-1,,,,,,,,,M,Ah,3.14,,,,,,,,,
Mi-2,,,L6A,Bi,6.02,L6B,KsK,3.06,F6C,Gh,3.14,F6A,Dre,3.15,F6B,Bau,3.13,,,
Mi-3,,,,,,,,,E5,Wei,3.14,,,,,,,,,
Mi-4,,,,,,,,,E5,Wei,3.14,,,,,,,,,
Mi-5,,,,,,,,,D,Schr,3.14,,,,,,,,,
Mi-6,,,,,,,,,,,,,,,,,,,,
Mi-7,Förde,X,LZ 2a,Gi,3.03,LZ 2,Bä,3.11,LZ of,Rak,3.22,LZ of,Schr,6.02,Mathe,San,2.02,E plu,Na,3.14
,E plu,Bau,3.15,S8,Jun,1.03,F8,Dre,3.13,TT 2,Ra,H3,,,,,,,,
Mi-8,,,,,,,,,GE,Sche,3.14,,,,,,,,,
Mi-9,,,,,,,,,GE,Sche,3.14,,,,,,,,,
Do-1,,,,,,,,,MU,Frö,MuRa,,,,,,,,,
Do-2,,,,,,,,,MU,Frö,MuRa,,,,,,,,,
Do-3,,Krea,Hm,6.03,Inf,Sli,6.04,NAT,Tp,8.05,S8,Jun,3.14,F8,Dre,3.13,Nat2,Kna,8.02,
Do-4,,Krea,Hm,6.03,Inf,Sli,6.04,NAT,Tp,8.05,S8,Jun,3.14,F8,Dre,3.13,Nat2,Kna,8.02,
Do-5,Förde,X,LZ 3,Kru,6.02,LZ 3,Wi,3.13,LZ of,Gi,3.14,LZ of,Vs,3.15,Mathe,Frö,3.04,Aulat,Sr,Aula
,Handl,Su,3.26,Lernc,Me,Beratu,,,,,,,,,,,,,,
Do-6,,,,,,,,,,,,,,,,,,,,
Do-7,Förde,X,LZ 4,Gi,6.02,LZ 4,Frö,3.13,Mplus,San,3.14,Lplus,Bm,3.07,Fplus,Bau,1.03,Entsp,Bg,Schlo
,Schac,Sche,3.15,Lernc,Eng,Beratu,,,,,,,,,,,,,,
Do-8,,,,,,,,,BI,Al,8.04,,,,,,,,,
Do-9,,,,,,,,,BI,Al,8.04,,,,,,,,,
Fr-1,,,,,,,phMA,Fi,8.07,spJA,Wan,H2,,,,,,,,
Fr-2,,,,,,,phMA,Fi,8.07,spJA,Wan,H2,,,,,,,,
Fr-3,,,L6A,Bi,6.02,L6B,KsK,2.04,F6C,Gh,3.14,F6A,Dre,3.15,F6B,Bau,3.13,,,
Fr-4,,,L6A,Bi,6.02,L6B,KsK,2.04,F6C,Gh,3.14,F6A,Dre,3.15,F6B,Bau,3.13,,,
Fr-5,,,,,,,,,E5,Wei,3.14,,,,,,,,,
Fr-6,,,,,,,,,PK,Wei,3.14,,,,,,,,,
Fr-7,,,,,,,,,,,,,,,,,,,,
Fr-8,,,,,,,,,,,,,,,,,,,,
Fr-9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Stundenplan21_22neu,,,,,,,,,,,
Gymnasium Johanneum Ostbevern,,Stundenplan 2020/21,,,,,,,,,,,,,,,,Untis 2021,,
"D-48346, Loburg 15",,,,,,,,,,,,,,,,,,16.8.2021 14:51,,
,,,,,,,,,9d/ Ra/Gh,,,,,,,,,,,
Mo-1,,,,,,,,,CH,Tp,8.04,,,,,,,,,
Mo-2,,,,,,,,,CH,Tp,8.04,,,,,,,,,
Mo-3,,,,,,,,,D,Wer,3.15,,,,,,,,,
Mo-4,,,,,,,,,D,Wer,3.15,,,,,,,,,
Mo-5,,,,,,,ER,Fm,8.1,KR,KsK,3.15,,,,,,,,
Mo-6,,,,,,,ER,Fm,3.16,KR,KsK,3.15,,,,,,,,
Mo-7,,,,,,,,,,,,,,,,,,,,
Mo-8,,,,,,,,,,,,,,,,,,,,
Mo-9,,,,,,,,,,,,,,,,,,,,
Di-1,,,,,,,,,PK,De,3.15,,,,,,,,,
Di-2,,,,,,,,,PK,De,3.15,,,,,,,,,
Di-3,,,,,,,,,BI,Al,8.02,,,,,,,,,
Di-4,,,,,,,,,BI,Al,8.02,,,,,,,,,
Di-5,,,,,,,,,E5,Dun,3.15,,,,,,,,,
Di-6,,,,,,,,,,,,,,,,,,,,
Di-7,Förde,X,LZ 1,Fm,3.03,LZ 1,Na,3.11,LZoff,Ker,3.22,Mathe,Ra,6.02,Deuts,Frö,3.13,Fplus,Bau,3.14
,Lplus,Bi,3.15,Progr,Ah,6.03,Schül,Her,SInf,Schul,Jun,3.27,,,,,,,,
Di-8,,,,,,,,,MU,Ku,MuRa,,,,,,,,,
Di-9,,,,,,,,,MU,Ku,MuRa,,,,,,,,,
Mi-1,,,,,,,,,D,Wer,3.15,,,,,,,,,
Mi-2,,,L6A,Bi,6.02,L6B,KsK,3.06,F6C,Gh,3.14,F6A,Dre,3.15,F6B,Bau,3.13,,,
Mi-3,,,,,,,phJB,Fw,8.09,spMB,Blö,H3,,,,,,,,
Mi-4,,,,,,,phJB,Fw,8.09,spMB,Blö,H3,,,,,,,,
Mi-5,,,,,,,,,M,Ra,3.15,,,,,,,,,
Mi-6,,,,,,,,,,,,,,,,,,,,
Mi-7,Förde,X,LZ 2a,Gi,3.03,LZ 2,Bä,3.11,LZ of,Rak,3.22,LZ of,Schr,6.02,Mathe,San,2.02,E plu,Na,3.14
,E plu,Bau,3.15,S8,Jun,1.03,F8,Dre,3.13,TT 2,Ra,H3,,,,,,,,
Mi-8,,,,,,,,EK,KlB,3.15,EK,Ho,,,,,,,,
Mi-9,,,,,,,,EK,KlB,3.15,EK,Ho,,,,,,,,
Do-1,,,,,,,,,GE,Gh,3.15,,,,,,,,,
Do-2,,,,,,,,,GE,Gh,3.15,,,,,,,,,
Do-3,,Krea,Hm,6.03,Inf,Sli,6.04,NAT,Tp,8.05,S8,Jun,3.14,F8,Dre,3.13,Nat2,Kna,8.02,
Do-4,,Krea,Hm,6.03,Inf,Sli,6.04,NAT,Tp,8.05,S8,Jun,3.14,F8,Dre,3.13,Nat2,Kna,8.02,
Do-5,Förde,X,LZ 3,Kru,6.02,LZ 3,Wi,3.13,LZ of,Gi,3.14,LZ of,Vs,3.15,Mathe,Frö,3.04,Aulat,Sr,Aula
,Handl,Su,3.26,Lernc,Me,Beratu,,,,,,,,,,,,,,
Do-6,,,,,,,,,,,,,,,,,,,,
Do-7,Förde,X,LZ 4,Gi,6.02,LZ 4,Frö,3.13,Mplus,San,3.14,Lplus,Bm,3.07,Fplus,Bau,1.03,Entsp,Bg,Schlo
,Schac,Sche,3.15,Lernc,Eng,Beratu,,,,,,,,,,,,,,
Do-8,,,,,,,phMB,Fi,8.07,spJB,Ra,H3,,,,,,,,
Do-9,,,,,,,phMB,Fi,8.07,spJB,Ra,H3,,,,,,,,
Fr-1,,,,,,,,,M,Ra,3.15,,,,,,,,,
Fr-2,,,,,,,,,M,Ra,3.15,,,,,,,,,
Fr-3,,,L6A,Bi,6.02,L6B,KsK,2.04,F6C,Gh,3.14,F6A,Dre,3.15,F6B,Bau,3.13,,,
Fr-4,,,L6A,Bi,6.02,L6B,KsK,2.04,F6C,Gh,3.14,F6A,Dre,3.15,F6B,Bau,3.13,,,
Fr-5,,,,,,,,,E5,Dun,3.15,,,,,,,,,
Fr-6,,,,,,,,,E5,Dun,3.15,,,,,,,,,
Fr-7,,,,,,,,,,,,,,,,,,,,
Fr-8,,,,,,,,,,,,,,,,,,,,
Fr-9,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Stundenplan21_22neu,,,,,,,,,,,
Gymnasium Johanneum Ostbevern,,,Stundenplan 2020/21,,,,,,,,,,,,,,,,Untis 2021,,
"D-48346, Loburg 15",,,,,,,,,,,,,,,,,,,16.8.2021 15:34,,
,,,,,,,,EF/Nae/Frö/Ku/Sli/Schr,,,,,,,,,,,,,
Mo-1,,,,bioC,Sad,8.05,phA,Fw,8.07,spA,Ra,H2,spE,Wan,H1,bioE,Pi,8.1,,,
Mo-2,,,,bioC,Sad,8.05,phA,Fw,8.07,spA,Ra,H2,spE,Wan,H1,bioE,Pi,8.1,,,
Mo-3,,,,laA,Bm,1.03,kuB,Ti,7.11,swC,Sche,6.01,InfA,Ah,6.03,spB,Stü,H1,,,
Mo-4,,,,laA,Bm,1.03,kuB,Ti,7.11,swC,Sche,6.01,InfA,Ah,6.03,spB,Stü,H1,,,
Mo-5,,,,mA,San,3.16,dB,Frö,1.03,eC,Bau,6.01,eD,Bc,3.07,mE,Kr,3.25,,,
Mo-6,,,,kuD,Rak,7.09,geC,Wi,1.04,bioA,Sad,8.1,bioB,Blö,8.02,swB,Wei,6.01,,,
Mo-7,,,,,,,,,,,,,,,,,,,,,
Mo-8,,,,muA,Frö,MuRa ekA,,Wer,7.08,bioD,Schö,8.05,phC,Stü,8.07,InfB,Sli,6.04,,,
Mo-9,,,,eA,Dun,3.16,krB,Bi,1.03,krC,KsK,6.01,mD,Sli,3.07,eE,Na,3.25,,,
Di-1,,,,kuD,Rak,7.09,geC,Wi,2.03,bioA,Sad,8.05,bioB,Blö,8.1,swB,Wei,6.05,,,
Di-2,,,,kuD,Rak,7.09,geC,Wi,2.03,bioA,Sad,8.05,bioB,Blö,8.1,swB,Wei,6.05,,,
Di-3,,,,krA,Nae,3.16,eB,Ul,1.03,mC,Th,6.01,dD,Eng,3.07,mE,Kr,3.25,,,
Di-4,,,,krA,Nae,3.16,eB,Ul,1.03,mC,Th,6.01,dD,Eng,3.07,mE,Kr,3.25,,,
Di-5,,,,dA,Mai,3.16,mB,Lac,1.03,krC,KsK,6.01,mD,Sli,3.07,erB,Schr,3.25,,,
Di-6,dVF1,Ker,3.25,mVF1,Th,3.07,mVF2,Lac,6.01,mVF3,Sli,1.03,mVF4,Me,3.16,mVF5,San,7.07,eVF1,Na,3.05
,eVF2,Bau,2.02,,,,,,,,,,,,,,,,,,
Di-7,,,,,,,,,,,,,,,,,,,,,
Di-8,,,,kuC,Bg,7.09,geD,Dre,1.03,spD,Sr,H1,S0A,Sun,6.01,geB,Dr,3.16,,,
Di-9,,,,kuC,Bg,7.09,geD,Dre,1.03,spD,Sr,H1,S0A,Sun,6.01,geB,Dr,3.16,,,
Mi-1,,,,muB,Sp,KaRa,ekD,KlB,7.07,swA,De,6.01,chA,Nae,8.04,chB,Su,8.02,,,
Mi-2,,,,muB,Sp,KaRa,ekD,KlB,7.07,swA,De,6.01,chA,Nae,8.04,chB,Su,8.02,,,
